scan_index,split,laz_relative_path_original,laz_relative_path_normalized,acquisition_folder,laz_filename
4086,test,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_43+650_43+700.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_43+650_43+700.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_43+650_43+700.laz
4087,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_43+700_43+750.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_43+700_43+750.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_43+700_43+750.laz
4088,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_43+750_43+800.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_43+750_43+800.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_43+750_43+800.laz
4089,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_43+800_43+850.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_43+800_43+850.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_43+800_43+850.laz
4090,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_43+850_43+900.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_43+850_43+900.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_43+850_43+900.laz
4091,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_43+900_43+950.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_43+900_43+950.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_43+900_43+950.laz
4092,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_43+950_44+000.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_43+950_44+000.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_43+950_44+000.laz
4093,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_44+000_44+050.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_44+000_44+050.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_44+000_44+050.laz
4094,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_44+050_44+100.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_44+050_44+100.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_44+050_44+100.laz
4095,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_44+100_44+150.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_44+100_44+150.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_44+100_44+150.laz
4096,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_44+150_44+200.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_44+150_44+200.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_44+150_44+200.laz
4097,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_44+200_44+250.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_44+200_44+250.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_44+200_44+250.laz
4098,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_44+250_44+300.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_44+250_44+300.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_44+250_44+300.laz
4099,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_44+300_44+350.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_44+300_44+350.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_44+300_44+350.laz
4100,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_44+350_44+400.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_44+350_44+400.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_44+350_44+400.laz
4101,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_44+400_44+450.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_44+400_44+450.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_44+400_44+450.laz
4102,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_44+450_44+500.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_44+450_44+500.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_44+450_44+500.laz
4103,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_44+500_44+550.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_44+500_44+550.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_44+500_44+550.laz
4104,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_44+550_44+600.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_44+550_44+600.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_44+550_44+600.laz
4105,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_44+600_44+650.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_44+600_44+650.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_44+600_44+650.laz
4106,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_44+650_44+700.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_44+650_44+700.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_44+650_44+700.laz
4107,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_44+700_44+750.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_44+700_44+750.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_44+700_44+750.laz
4108,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_44+750_44+800.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_44+750_44+800.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_44+750_44+800.laz
4109,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_44+800_44+850.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_44+800_44+850.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_44+800_44+850.laz
4110,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_44+850_44+900.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_44+850_44+900.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_44+850_44+900.laz
4111,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_44+900_44+950.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_44+900_44+950.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_44+900_44+950.laz
4112,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_44+950_45+000.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_44+950_45+000.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_44+950_45+000.laz
4113,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_45+000_45+050.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_45+000_45+050.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_45+000_45+050.laz
4114,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_45+050_45+100.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_45+050_45+100.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_45+050_45+100.laz
4115,test,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_45+100_45+150.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_45+100_45+150.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_45+100_45+150.laz
4116,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_45+150_45+200.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_45+150_45+200.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_45+150_45+200.laz
4117,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_45+200_45+250.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_45+200_45+250.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_45+200_45+250.laz
4118,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_45+250_45+300.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_45+250_45+300.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_45+250_45+300.laz
4119,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_45+300_45+350.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_45+300_45+350.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_45+300_45+350.laz
4120,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_45+350_45+400.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_45+350_45+400.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_45+350_45+400.laz
4121,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_45+400_45+450.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_45+400_45+450.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_45+400_45+450.laz
4122,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_45+450_45+500.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_45+450_45+500.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_45+450_45+500.laz
4123,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_45+500_45+550.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_45+500_45+550.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_45+500_45+550.laz
4124,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_45+550_45+600.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_45+550_45+600.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_45+550_45+600.laz
4125,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_45+600_45+650.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_45+600_45+650.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_45+600_45+650.laz
4126,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_45+650_45+700.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_45+650_45+700.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_45+650_45+700.laz
4127,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_45+700_45+750.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_45+700_45+750.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_45+700_45+750.laz
4128,test,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_45+750_45+800.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_45+750_45+800.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_45+750_45+800.laz
4129,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_45+800_45+850.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_45+800_45+850.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_45+800_45+850.laz
4130,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_45+850_45+900.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_45+850_45+900.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_45+850_45+900.laz
4131,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_45+900_45+950.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_45+900_45+950.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_45+900_45+950.laz
4132,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_45+950_46+000.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_45+950_46+000.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_45+950_46+000.laz
4133,test,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_46+000_46+050.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_46+000_46+050.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_46+000_46+050.laz
4134,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_46+050_46+100.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_46+050_46+100.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_46+050_46+100.laz
4135,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_46+100_46+150.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_46+100_46+150.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_46+100_46+150.laz
4136,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_46+150_46+200.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_46+150_46+200.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_46+150_46+200.laz
4137,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_46+200_46+250.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_46+200_46+250.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_46+200_46+250.laz
4138,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_46+250_46+300.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_46+250_46+300.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_46+250_46+300.laz
4139,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_46+300_46+350.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_46+300_46+350.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_46+300_46+350.laz
4140,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_46+350_46+400.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_46+350_46+400.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_46+350_46+400.laz
4141,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_46+400_46+450.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_46+400_46+450.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_46+400_46+450.laz
4142,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_46+450_46+500.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_46+450_46+500.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_46+450_46+500.laz
4143,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_46+500_46+550.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_46+500_46+550.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_46+500_46+550.laz
4144,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_46+550_46+600.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_46+550_46+600.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_46+550_46+600.laz
4145,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_46+600_46+650.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_46+600_46+650.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_46+600_46+650.laz
4146,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_46+650_46+700.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_46+650_46+700.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_46+650_46+700.laz
4147,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_46+700_46+750.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_46+700_46+750.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_46+700_46+750.laz
4148,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_46+750_46+800.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_46+750_46+800.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_46+750_46+800.laz
4149,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_46+800_46+850.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_46+800_46+850.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_46+800_46+850.laz
4150,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_46+850_46+900.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_46+850_46+900.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_46+850_46+900.laz
4151,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_46+900_46+950.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_46+900_46+950.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_46+900_46+950.laz
4152,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_46+950_47+000.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_46+950_47+000.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_46+950_47+000.laz
4153,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_47+000_47+050.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_47+000_47+050.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_47+000_47+050.laz
4154,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_47+050_47+100.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_47+050_47+100.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_47+050_47+100.laz
4155,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_47+100_47+150.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_47+100_47+150.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_47+100_47+150.laz
4156,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_47+150_47+200.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_47+150_47+200.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_47+150_47+200.laz
4157,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_47+200_47+250.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_47+200_47+250.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_47+200_47+250.laz
4158,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_47+250_47+300.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_47+250_47+300.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_47+250_47+300.laz
4159,test,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_47+300_47+350.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_47+300_47+350.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_47+300_47+350.laz
4160,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_47+350_47+400.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_47+350_47+400.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_47+350_47+400.laz
4161,valid,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_47+400_47+450.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_47+400_47+450.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_47+400_47+450.laz
4162,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_47+450_47+500.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_47+450_47+500.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_47+450_47+500.laz
4163,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_47+500_47+550.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_47+500_47+550.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_47+500_47+550.laz
4164,test,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_47+550_47+600.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_47+550_47+600.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_47+550_47+600.laz
4165,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_47+600_47+650.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_47+600_47+650.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_47+600_47+650.laz
4166,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_47+650_47+700.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_47+650_47+700.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_47+650_47+700.laz
4167,train,\ACQ_295_Hazebrouck_Calais\Nuage\ACQ_295_Hazebrouck_Calais_F_47+700_47+750.laz,ACQ_295_Hazebrouck_Calais/Nuage/ACQ_295_Hazebrouck_Calais_F_47+700_47+750.laz,ACQ_295_Hazebrouck_Calais,ACQ_295_Hazebrouck_Calais_F_47+700_47+750.laz
