scan_index,split,acquisition_folder,laz_relative_path,info_relative_path,laz_filename,info_filename,size_bytes,point_count,las_version,point_data_format,x_min,y_min,z_min,x_max,y_max,z_max,gps_time_min,gps_time_max,classification_histogram
5017,train,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_37+050_37+100.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_37+050_37+100_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_37+050_37+100.laz,ACQ_301_Hazebrouck_Dunkerque_F_37+050_37+100_info.txt,6724223,1075639,1.2,3,1664601.999,9282489.174,33.521,1664729.048,9282663.570,46.873,27997.301135,27999.613095,"{""0"":{""count"":40569,""label"":""Unclassified""},""1"":{""count"":667813,""label"":""Ground""},""2"":{""count"":286358,""label"":""Vegetation""},""4"":{""count"":9535,""label"":""Catenary pole""},""5"":{""count"":48677,""label"":""Rail""},""7"":{""count"":22687,""label"":""Catenary wire""}}"
5018,valid,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_37+100_37+150.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_37+100_37+150_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_37+100_37+150.laz,ACQ_301_Hazebrouck_Dunkerque_F_37+100_37+150_info.txt,7373729,1179154,1.2,3,1664620.230,9282453.729,34.494,1664743.328,9282601.750,119.499,27999.613105,28001.938590,"{""0"":{""count"":49565,""label"":""Unclassified""},""1"":{""count"":619326,""label"":""Ground""},""2"":{""count"":436250,""label"":""Vegetation""},""4"":{""count"":8213,""label"":""Catenary pole""},""5"":{""count"":49142,""label"":""Rail""},""7"":{""count"":16658,""label"":""Catenary wire""}}"
5019,train,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_37+150_37+200.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_37+150_37+200_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_37+150_37+200.laz,ACQ_301_Hazebrouck_Dunkerque_F_37+150_37+200_info.txt,8614606,1377278,1.2,3,1664641.796,9282416.743,35.448,1664719.150,9282552.990,50.692,28001.938600,28004.283063,"{""0"":{""count"":77216,""label"":""Unclassified""},""1"":{""count"":638846,""label"":""Ground""},""2"":{""count"":589298,""label"":""Vegetation""},""4"":{""count"":7717,""label"":""Catenary pole""},""5"":{""count"":50816,""label"":""Rail""},""7"":{""count"":13385,""label"":""Catenary wire""}}"
5020,valid,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_37+200_37+250.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_37+200_37+250_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_37+200_37+250.laz,ACQ_301_Hazebrouck_Dunkerque_F_37+200_37+250_info.txt,8514481,1350894,1.2,3,1664680.813,9282351.070,36.023,1664822.211,9282460.648,50.599,28004.283070,28006.647544,"{""0"":{""count"":88769,""label"":""Unclassified""},""1"":{""count"":646180,""label"":""Ground""},""2"":{""count"":535750,""label"":""Vegetation""},""4"":{""count"":10953,""label"":""Catenary pole""},""5"":{""count"":50353,""label"":""Rail""},""7"":{""count"":18889,""label"":""Catenary wire""}}"
5021,train,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_37+250_37+300.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_37+250_37+300_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_37+250_37+300.laz,ACQ_301_Hazebrouck_Dunkerque_F_37+250_37+300_info.txt,8318156,1339364,1.2,3,1664681.573,9282328.282,36.272,1664820.561,9282457.860,53.208,28006.647554,28009.049687,"{""0"":{""count"":85223,""label"":""Unclassified""},""1"":{""count"":669480,""label"":""Ground""},""2"":{""count"":478133,""label"":""Vegetation""},""4"":{""count"":19544,""label"":""Catenary pole""},""5"":{""count"":50373,""label"":""Rail""},""7"":{""count"":36611,""label"":""Catenary wire""}}"
5022,train,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_37+300_37+350.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_37+300_37+350_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_37+300_37+350.laz,ACQ_301_Hazebrouck_Dunkerque_F_37+300_37+350_info.txt,8273458,1333001,1.2,3,1664714.916,9282283.257,36.501,1664827.936,9282432.607,49.775,28009.049697,28011.556695,"{""0"":{""count"":91000,""label"":""Unclassified""},""1"":{""count"":729035,""label"":""Ground""},""2"":{""count"":374460,""label"":""Vegetation""},""3"":{""count"":17714,""label"":""Building""},""4"":{""count"":35793,""label"":""Catenary pole""},""5"":{""count"":51381,""label"":""Rail""},""7"":{""count"":33618,""label"":""Catenary wire""}}"
5023,train,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_37+350_37+400.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_37+350_37+400_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_37+350_37+400.laz,ACQ_301_Hazebrouck_Dunkerque_F_37+350_37+400_info.txt,8584273,1394603,1.2,3,1664729.788,9282184.540,34.451,1664806.528,9282359.413,49.344,28011.556701,28014.183096,"{""0"":{""count"":112950,""label"":""Unclassified""},""1"":{""count"":846755,""label"":""Ground""},""2"":{""count"":352314,""label"":""Vegetation""},""4"":{""count"":7850,""label"":""Catenary pole""},""5"":{""count"":43941,""label"":""Rail""},""7"":{""count"":25748,""label"":""Catenary wire""},""8"":{""count"":5045,""label"":""LCG""}}"
5024,train,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_37+400_37+450.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_37+400_37+450_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_37+400_37+450.laz,ACQ_301_Hazebrouck_Dunkerque_F_37+400_37+450_info.txt,9605855,1586916,1.2,3,1664730.397,9282139.327,36.894,1664820.112,9282333.801,54.657,28014.183103,28016.901866,"{""0"":{""count"":99412,""label"":""Unclassified""},""1"":{""count"":738562,""label"":""Ground""},""2"":{""count"":662269,""label"":""Vegetation""},""3"":{""count"":2713,""label"":""Building""},""4"":{""count"":9074,""label"":""Catenary pole""},""5"":{""count"":55911,""label"":""Rail""},""7"":{""count"":18975,""label"":""Catenary wire""}}"
5025,test,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_37+450_37+500.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_37+450_37+500_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_37+450_37+500.laz,ACQ_301_Hazebrouck_Dunkerque_F_37+450_37+500_info.txt,10625581,1721878,1.2,3,1664710.266,9282145.160,37.057,1664847.739,9282236.498,52.940,28016.901874,28019.694037,"{""0"":{""count"":108715,""label"":""Unclassified""},""1"":{""count"":744736,""label"":""Ground""},""2"":{""count"":774480,""label"":""Vegetation""},""3"":{""count"":1716,""label"":""Building""},""4"":{""count"":9946,""label"":""Catenary pole""},""5"":{""count"":59435,""label"":""Rail""},""7"":{""count"":22850,""label"":""Catenary wire""}}"
5026,train,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_37+500_37+550.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_37+500_37+550_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_37+500_37+550.laz,ACQ_301_Hazebrouck_Dunkerque_F_37+500_37+550_info.txt,11339703,1821675,1.2,3,1664795.560,9282096.778,37.209,1664862.438,9282180.985,55.025,28019.694047,28022.541768,"{""0"":{""count"":131184,""label"":""Unclassified""},""1"":{""count"":724859,""label"":""Ground""},""2"":{""count"":837963,""label"":""Vegetation""},""3"":{""count"":34870,""label"":""Building""},""4"":{""count"":4416,""label"":""Catenary pole""},""5"":{""count"":61509,""label"":""Rail""},""7"":{""count"":26874,""label"":""Catenary wire""}}"
5027,valid,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_37+550_37+600.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_37+550_37+600_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_37+550_37+600.laz,ACQ_301_Hazebrouck_Dunkerque_F_37+550_37+600_info.txt,9907904,1593417,1.2,3,1664749.768,9281969.428,37.372,1664911.503,9282134.213,76.076,28022.541778,28025.430542,"{""0"":{""count"":84614,""label"":""Unclassified""},""1"":{""count"":739660,""label"":""Ground""},""2"":{""count"":668068,""label"":""Vegetation""},""4"":{""count"":9994,""label"":""Catenary pole""},""5"":{""count"":59502,""label"":""Rail""},""7"":{""count"":31579,""label"":""Catenary wire""}}"
5028,train,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_37+600_37+650.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_37+600_37+650_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_37+600_37+650.laz,ACQ_301_Hazebrouck_Dunkerque_F_37+600_37+650_info.txt,8863286,1411831,1.2,3,1664773.307,9281936.161,36.388,1664945.370,9282169.750,50.296,28025.430544,28028.356589,"{""0"":{""count"":64574,""label"":""Unclassified""},""1"":{""count"":866444,""label"":""Ground""},""2"":{""count"":391770,""label"":""Vegetation""},""4"":{""count"":1479,""label"":""Catenary pole""},""5"":{""count"":60986,""label"":""Rail""},""7"":{""count"":26578,""label"":""Catenary wire""}}"
5029,valid,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_37+650_37+700.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_37+650_37+700_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_37+650_37+700.laz,ACQ_301_Hazebrouck_Dunkerque_F_37+650_37+700_info.txt,8822410,1393590,1.2,3,1664789.652,9281949.928,35.356,1664992.223,9282135.768,49.002,28028.356596,28031.312929,"{""0"":{""count"":81826,""label"":""Unclassified""},""1"":{""count"":900397,""label"":""Ground""},""2"":{""count"":321187,""label"":""Vegetation""},""4"":{""count"":10528,""label"":""Catenary pole""},""5"":{""count"":61935,""label"":""Rail""},""7"":{""count"":17717,""label"":""Catenary wire""}}"
5030,train,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_37+700_37+750.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_37+700_37+750_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_37+700_37+750.laz,ACQ_301_Hazebrouck_Dunkerque_F_37+700_37+750_info.txt,9207549,1450743,1.2,3,1664813.915,9281895.369,35.367,1665015.113,9282047.881,51.692,28031.312935,28034.290343,"{""0"":{""count"":90063,""label"":""Unclassified""},""1"":{""count"":815836,""label"":""Ground""},""2"":{""count"":457534,""label"":""Vegetation""},""4"":{""count"":9549,""label"":""Catenary pole""},""5"":{""count"":61015,""label"":""Rail""},""7"":{""count"":16746,""label"":""Catenary wire""}}"
5031,train,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_37+750_37+800.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_37+750_37+800_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_37+750_37+800.laz,ACQ_301_Hazebrouck_Dunkerque_F_37+750_37+800_info.txt,9578279,1492153,1.2,3,1664849.855,9281856.289,35.413,1665031.204,9282000.433,51.018,28034.290353,28037.285875,"{""0"":{""count"":73477,""label"":""Unclassified""},""1"":{""count"":776465,""label"":""Ground""},""2"":{""count"":554967,""label"":""Vegetation""},""4"":{""count"":9485,""label"":""Catenary pole""},""5"":{""count"":60536,""label"":""Rail""},""7"":{""count"":17223,""label"":""Catenary wire""}}"
5032,valid,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_37+800_37+850.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_37+800_37+850_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_37+800_37+850.laz,ACQ_301_Hazebrouck_Dunkerque_F_37+800_37+850_info.txt,9430195,1477509,1.2,3,1664877.190,9281842.944,35.901,1665069.685,9281988.969,47.504,28037.285879,28040.297388,"{""0"":{""count"":54619,""label"":""Unclassified""},""1"":{""count"":837047,""label"":""Ground""},""2"":{""count"":498852,""label"":""Vegetation""},""4"":{""count"":6672,""label"":""Catenary pole""},""5"":{""count"":62252,""label"":""Rail""},""7"":{""count"":18067,""label"":""Catenary wire""}}"
5033,train,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_37+850_37+900.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_37+850_37+900_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_37+850_37+900.laz,ACQ_301_Hazebrouck_Dunkerque_F_37+850_37+900_info.txt,9861614,1562613,1.2,3,1664974.478,9281781.710,37.311,1665102.477,9281938.119,50.489,28040.297398,28043.325291,"{""0"":{""count"":68807,""label"":""Unclassified""},""1"":{""count"":849907,""label"":""Ground""},""2"":{""count"":565642,""label"":""Vegetation""},""4"":{""count"":1691,""label"":""Catenary pole""},""5"":{""count"":60892,""label"":""Rail""},""7"":{""count"":15674,""label"":""Catenary wire""}}"
5034,valid,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_37+900_37+950.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_37+900_37+950_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_37+900_37+950.laz,ACQ_301_Hazebrouck_Dunkerque_F_37+900_37+950_info.txt,9794452,1547291,1.2,3,1664994.606,9281740.938,37.407,1665128.837,9281900.448,110.507,28043.325301,28046.369724,"{""0"":{""count"":73863,""label"":""Unclassified""},""1"":{""count"":827177,""label"":""Ground""},""2"":{""count"":554325,""label"":""Vegetation""},""4"":{""count"":9506,""label"":""Catenary pole""},""5"":{""count"":61837,""label"":""Rail""},""7"":{""count"":20583,""label"":""Catenary wire""}}"
5035,train,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_37+950_38+000.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_37+950_38+000_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_37+950_38+000.laz,ACQ_301_Hazebrouck_Dunkerque_F_37+950_38+000_info.txt,9712115,1525121,1.2,3,1665010.355,9281713.283,37.144,1665163.480,9281864.556,50.293,28046.369734,28049.426787,"{""0"":{""count"":58829,""label"":""Unclassified""},""1"":{""count"":842316,""label"":""Ground""},""2"":{""count"":530730,""label"":""Vegetation""},""4"":{""count"":10080,""label"":""Catenary pole""},""5"":{""count"":63432,""label"":""Rail""},""7"":{""count"":19734,""label"":""Catenary wire""}}"
5036,train,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_38+000_38+050.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_38+000_38+050_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_38+000_38+050.laz,ACQ_301_Hazebrouck_Dunkerque_F_38+000_38+050_info.txt,9620466,1490509,1.2,3,1665052.034,9281663.263,37.100,1665215.813,9281828.163,50.898,28049.426797,28052.492133,"{""0"":{""count"":60686,""label"":""Unclassified""},""1"":{""count"":872407,""label"":""Ground""},""2"":{""count"":461087,""label"":""Vegetation""},""4"":{""count"":10383,""label"":""Catenary pole""},""5"":{""count"":65424,""label"":""Rail""},""7"":{""count"":20522,""label"":""Catenary wire""}}"
5037,train,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_38+050_38+100.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_38+050_38+100_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_38+050_38+100.laz,ACQ_301_Hazebrouck_Dunkerque_F_38+050_38+100_info.txt,9520126,1479134,1.2,3,1665070.918,9281593.864,37.194,1665234.017,9281795.238,113.807,28052.492139,28055.559422,"{""0"":{""count"":60696,""label"":""Unclassified""},""1"":{""count"":879282,""label"":""Ground""},""2"":{""count"":442826,""label"":""Vegetation""},""4"":{""count"":6894,""label"":""Catenary pole""},""5"":{""count"":64220,""label"":""Rail""},""7"":{""count"":25216,""label"":""Catenary wire""}}"
5038,train,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_38+100_38+150.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_38+100_38+150_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_38+100_38+150.laz,ACQ_301_Hazebrouck_Dunkerque_F_38+100_38+150_info.txt,9038227,1429294,1.2,3,1665095.138,9281570.931,37.020,1665256.414,9281752.407,118.683,28055.559432,28058.625440,"{""0"":{""count"":69660,""label"":""Unclassified""},""1"":{""count"":962716,""label"":""Ground""},""2"":{""count"":308028,""label"":""Vegetation""},""3"":{""count"":3411,""label"":""Building""},""4"":{""count"":1770,""label"":""Catenary pole""},""5"":{""count"":61045,""label"":""Rail""},""7"":{""count"":22664,""label"":""Catenary wire""}}"
5039,train,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_38+150_38+200.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_38+150_38+200_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_38+150_38+200.laz,ACQ_301_Hazebrouck_Dunkerque_F_38+150_38+200_info.txt,9243994,1499279,1.2,3,1665141.793,9281545.710,34.795,1665296.146,9281723.133,94.087,28058.625450,28061.689305,"{""0"":{""count"":107871,""label"":""Unclassified""},""1"":{""count"":972826,""label"":""Ground""},""2"":{""count"":329253,""label"":""Vegetation""},""4"":{""count"":11181,""label"":""Catenary pole""},""5"":{""count"":53813,""label"":""Rail""},""7"":{""count"":19106,""label"":""Catenary wire""},""8"":{""count"":5229,""label"":""LCG""}}"
5040,train,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_38+200_38+250.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_38+200_38+250_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_38+200_38+250.laz,ACQ_301_Hazebrouck_Dunkerque_F_38+200_38+250_info.txt,8882900,1455506,1.2,3,1665177.200,9281508.751,37.033,1665307.663,9281678.220,50.699,28061.689315,28064.754102,"{""0"":{""count"":81039,""label"":""Unclassified""},""1"":{""count"":906049,""label"":""Ground""},""2"":{""count"":369601,""label"":""Vegetation""},""4"":{""count"":13750,""label"":""Catenary pole""},""5"":{""count"":66588,""label"":""Rail""},""7"":{""count"":18479,""label"":""Catenary wire""}}"
5041,valid,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_38+250_38+300.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_38+250_38+300_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_38+250_38+300.laz,ACQ_301_Hazebrouck_Dunkerque_F_38+250_38+300_info.txt,8816315,1460497,1.2,3,1665208.534,9281447.119,37.068,1665341.920,9281610.246,50.860,28064.754111,28067.830282,"{""0"":{""count"":74563,""label"":""Unclassified""},""1"":{""count"":899957,""label"":""Ground""},""2"":{""count"":386132,""label"":""Vegetation""},""4"":{""count"":11583,""label"":""Catenary pole""},""5"":{""count"":67361,""label"":""Rail""},""7"":{""count"":20901,""label"":""Catenary wire""}}"
5042,train,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_38+300_38+350.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_38+300_38+350_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_38+300_38+350.laz,ACQ_301_Hazebrouck_Dunkerque_F_38+300_38+350_info.txt,9531109,1511722,1.2,3,1665251.046,9281440.595,36.530,1665406.197,9281590.090,123.172,28067.830292,28071.041834,"{""0"":{""count"":84928,""label"":""Unclassified""},""1"":{""count"":902421,""label"":""Ground""},""2"":{""count"":430663,""label"":""Vegetation""},""4"":{""count"":5594,""label"":""Catenary pole""},""5"":{""count"":68188,""label"":""Rail""},""7"":{""count"":19928,""label"":""Catenary wire""}}"
5043,train,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_38+350_38+400.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_38+350_38+400_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_38+350_38+400.laz,ACQ_301_Hazebrouck_Dunkerque_F_38+350_38+400_info.txt,9751973,1592165,1.2,3,1665284.497,9281393.300,36.450,1665439.242,9281549.882,90.827,28071.041839,28074.416662,"{""0"":{""count"":78557,""label"":""Unclassified""},""1"":{""count"":916347,""label"":""Ground""},""2"":{""count"":500416,""label"":""Vegetation""},""4"":{""count"":4972,""label"":""Catenary pole""},""5"":{""count"":74005,""label"":""Rail""},""7"":{""count"":17868,""label"":""Catenary wire""}}"
5044,valid,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_38+400_38+450.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_38+400_38+450_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_38+400_38+450.laz,ACQ_301_Hazebrouck_Dunkerque_F_38+400_38+450_info.txt,10378017,1740180,1.2,3,1665288.520,9281379.480,36.780,1665477.264,9281533.573,90.927,28074.416665,28077.940041,"{""0"":{""count"":84395,""label"":""Unclassified""},""1"":{""count"":972525,""label"":""Ground""},""2"":{""count"":575997,""label"":""Vegetation""},""4"":{""count"":10695,""label"":""Catenary pole""},""5"":{""count"":76563,""label"":""Rail""},""7"":{""count"":20005,""label"":""Catenary wire""}}"
5045,valid,ACQ_301_Hazebrouck_Dunkerque,data/ACQ_301_Hazebrouck_Dunkerque/cloud/ACQ_301_Hazebrouck_Dunkerque_F_38+450_38+500.laz,data/ACQ_301_Hazebrouck_Dunkerque/info/ACQ_301_Hazebrouck_Dunkerque_F_38+450_38+500_info.txt,ACQ_301_Hazebrouck_Dunkerque_F_38+450_38+500.laz,ACQ_301_Hazebrouck_Dunkerque_F_38+450_38+500_info.txt,11764860,1938581,1.2,3,1665346.149,9281374.073,36.554,1665541.042,9281504.353,102.054,28077.940051,28081.632631,"{""0"":{""count"":137557,""label"":""Unclassified""},""1"":{""count"":984127,""label"":""Ground""},""2"":{""count"":708215,""label"":""Vegetation""},""4"":{""count"":11070,""label"":""Catenary pole""},""5"":{""count"":77361,""label"":""Rail""},""7"":{""count"":20251,""label"":""Catenary wire""}}"
